[56675][ 47][228]=30604241614040404
[98719][ 82][237]=30604241614142417
[98720][ 82][238]=30604241614142435
[98721][ 82][239]=30604241614142437
[98722][ 82][240]=30604241614142615
[98723][ 82][241]=30604241614142617
[98724][ 82][242]=30604241614142635
[98725][ 82][243]=30604241614142637
[98726][ 82][244]=30604241614160415
[98727][ 82][245]=30604241614160417
[98728][ 82][246]=30604241614160435
[98729][ 82][247]=30604241614160437
[98730][ 82][248]=30604241614160615
[98731][ 82][249]=30604241614160617
[98732][ 82][250]=30604241614160635
[98733][ 82][251]=30604241614160637
[98734][ 82][252]=30604241614162415
[98735][ 82][253]=30604241614162417
[98736][ 82][254]=30604241614162435
[98737][ 82][255]=30604241614162437
[98738][ 82][256]=30604241614162615
[98739][ 82][257]=30604241614162617
[98740][ 82][258]=30604241614162635
[98741][ 82][259]=30604241614162637
[98742][ 82][260]=30604241614340415
[98743][ 82][261]=30604241614340417
[98744][ 82][262]=30604241614340435
[98745][ 82][263]=30604241614340437
[98746][ 82][264]=30604241614340615
[98747][ 82][265]=30604241614340617
[98748][ 82][266]=30604241614340635
[98749][ 82][267]=30604241614340637
[98750][ 82][268]=30604241614342415
[98751][ 82][269]=30604241614342417
[98752][ 82][270]=30604241614342435
[98753][ 82][271]=30604241614342437
[98754][ 82][272]=30604241614342615
[98755][ 82][273]=30604241614342617
[98756][ 82][274]=30604241614342635
[98757][ 82][275]=30604241614342637
[98758][ 82][276]=30604241614360415
[98759][ 82][277]=30604241614360417
[98760][ 82][278]=30604241614360435
[98761][ 82][279]=30604241614360437
[98762][ 82][280]=30604241614360615
[98763][ 82][281]=30604241614360617
[98764][ 82][282]=30604241614360635
[98765][ 82][283]=30604241614360637
[98766][ 82][284]=30604241614362415
[98767][ 82][285]=30604241614362417
[98768][ 82][286]=30604241614362435
[98769][ 82][287]=30604241614362437
[98770][ 82][288]=30604241614362615
[98771][ 82][289]=30604241614362617
[98772][ 82][290]=30604241614362635
[98773][ 82][291]=30604241614362637
[98774][ 82][292]=30604241616140415
[98775][ 82][293]=30604241616140417
[98776][ 82][294]=30604241616140435
[98777][ 82][295]=30604241616140437
[98778][ 82][296]=30604241616140615
[98779][ 82][297]=30604241616140617
[98780][ 82][298]=30604241616140635
[98781][ 82][299]=30604241616140637
[98782][ 82][300]=30604241616142415
[98783][ 82][301]=30604241616142417
[98784][ 82][302]=30604241616142435
[98785][ 82][303]=30604241616142437
[98786][ 82][304]=30604241616142615
[98787][ 82][305]=30604241616142617
[98788][ 82][306]=30604241616142635
[98789][ 82][307]=30604241616142637
[98790][ 82][308]=30604241616160415
[98791][ 82][309]=30604241616160417
[98792][ 82][310]=30604241616160435
[98793][ 82][311]=30604241616160437
[98794][ 82][312]=30604241616160615
[98795][ 82][313]=30604241616160617
[98796][ 82][314]=30604241616160635
[98797][ 82][315]=30604241616160637
[98798][ 82][316]=30604241616162415
[98799][ 82][317]=30604241616162417
[98800][ 82][318]=30604241616162435
[98801][ 82][319]=30604241616162437
[98802][ 82][320]=30604241616162615
[98803][ 82][321]=30604241616162617
[98804][ 82][322]=30604241616162635
[98805][ 82][323]=30604241616162637
[98806][ 82][324]=30604241616340415
[98807][ 82][325]=30604241616340417
[98808][ 82][326]=30604241616340435
[98809][ 82][327]=30604241616340437
[98810][ 82][328]=30604241616340615
[98811][ 82][329]=30604241616340617
[98812][ 82][330]=30604241616340635
[98813][ 82][331]=30604241616340637
[98814][ 82][332]=30604241616342415
[98815][ 82][333]=30604241616342417
[98816][ 82][334]=30604241616342435
[98817][ 82][335]=30604241616342437
[98818][ 82][336]=30604241616342615
[98819][ 82][337]=30604241616342617
[98820][ 82][338]=30604241616342635
[98821][ 82][339]=30604241616342637
[98822][ 82][340]=30604241616360415
[98823][ 82][341]=30604241616360417
[98824][ 82][342]=30604241616360435
[98825][ 82][343]=30604241616360437
[98826][ 82][344]=30604241616360615
[98827][ 82][345]=30604241616360617
[98828][ 82][346]=30604241616360635
[98829][ 82][347]=30604241616360637
[98830][ 82][348]=30604241616362415
[98831][ 82][349]=30604241616362417
[98832][ 82][350]=30604241616362435
[98833][ 82][351]=30604241616362437
[98834][ 82][352]=30604241616362615
[98835][ 82][353]=30604241616362617
[98836][ 82][354]=30604241616362635
[98837][ 82][355]=30604241616362637
[99911][ 83][228]=30604241614140504
[99912][ 83][229]=30604241614140506
[99913][ 83][230]=30604241614140524
[99914][ 83][231]=30604241614140526
[99915][ 83][232]=30604241614140704
[99916][ 83][233]=30604241614140706
[99917][ 83][234]=30604241614140724
[99918][ 83][235]=30604241614140726
[99919][ 83][236]=30604241614142504
[99920][ 83][237]=30604241614142506
[99921][ 83][238]=30604241614142524
[99922][ 83][239]=30604241614142526
[99923][ 83][240]=30604241614142704
[99924][ 83][241]=30604241614142706
[99925][ 83][242]=30604241614142724
[99926][ 83][243]=30604241614142726
[99927][ 83][244]=30604241614160504
[99928][ 83][245]=30604241614160506
[99929][ 83][246]=30604241614160524
[99930][ 83][247]=30604241614160526
[99931][ 83][248]=30604241614160704
[99932][ 83][249]=30604241614160706
[99933][ 83][250]=30604241614160724
[99934][ 83][251]=30604241614160726
[99935][ 83][252]=30604241614162504
[99936][ 83][253]=30604241614162506
[99937][ 83][254]=30604241614162524
[99938][ 83][255]=30604241614162526
[99939][ 83][256]=30604241614162704
[99940][ 83][257]=30604241614162706
[99941][ 83][258]=30604241614162724
[99942][ 83][259]=30604241614162726
[99943][ 83][260]=30604241614340504
[99944][ 83][261]=30604241614340506
[99945][ 83][262]=30604241614340524
[99946][ 83][263]=30604241614340526
[99947][ 83][264]=30604241614340704
[99948][ 83][265]=30604241614340706
[99949][ 83][266]=30604241614340724
[99950][ 83][267]=30604241614340726
[99951][ 83][268]=30604241614342504
[99952][ 83][269]=30604241614342506
[99953][ 83][270]=30604241614342524
[99954][ 83][271]=30604241614342526
[99955][ 83][272]=30604241614342704
[99956][ 83][273]=30604241614342706
[99957][ 83][274]=30604241614342724
[99958][ 83][275]=30604241614342726
[99959][ 83][276]=30604241614360504
[99960][ 83][277]=30604241614360506
[99961][ 83][278]=30604241614360524
[99962][ 83][279]=30604241614360526
[99963][ 83][280]=30604241614360704
[99964][ 83][281]=30604241614360706
[99965][ 83][282]=30604241614360724
[99966][ 83][283]=30604241614360726
[99967][ 83][284]=30604241614362504
[99968][ 83][285]=30604241614362506
[99969][ 83][286]=30604241614362524
[99970][ 83][287]=30604241614362526
[99971][ 83][288]=30604241614362704
[99972][ 83][289]=30604241614362706
[99973][ 83][290]=30604241614362724
[99974][ 83][291]=30604241614362726
[99975][ 83][292]=30604241616140504
[99976][ 83][293]=30604241616140506
[99977][ 83][294]=30604241616140524
[99978][ 83][295]=30604241616140526
[99979][ 83][296]=30604241616140704
[99980][ 83][297]=30604241616140706
[99981][ 83][298]=30604241616140724
[99982][ 83][299]=30604241616140726
[99983][ 83][300]=30604241616142504
[99984][ 83][301]=30604241616142506
[99985][ 83][302]=30604241616142524
[99986][ 83][303]=30604241616142526
[99987][ 83][304]=30604241616142704
[99988][ 83][305]=30604241616142706
[99989][ 83][306]=30604241616142724
[99990][ 83][307]=30604241616142726
[99991][ 83][308]=30604241616160504
[99992][ 83][309]=30604241616160506
[99993][ 83][310]=30604241616160524
[99994][ 83][311]=30604241616160526
[99995][ 83][312]=30604241616160704
[99996][ 83][313]=30604241616160706
[99997][ 83][314]=30604241616160724
[99998][ 83][315]=30604241616160726
[99999][ 83][316]=30604241616162504
[100000][ 83][317]=30604241616162506
[100001][ 83][318]=30604241616162524
[100002][ 83][319]=30604241616162526
[100003][ 83][320]=30604241616162704
[100004][ 83][321]=30604241616162706
[100005][ 83][322]=30604241616162724
[100006][ 83][323]=30604241616162726
[100007][ 83][324]=30604241616340504
[100008][ 83][325]=30604241616340506
[100009][ 83][326]=30604241616340524
[100010][ 83][327]=30604241616340526
[100011][ 83][328]=30604241616340704
[100012][ 83][329]=30604241616340706
[100013][ 83][330]=30604241616340724
[100014][ 83][331]=30604241616340726
[100015][ 83][332]=30604241616342504
[100016][ 83][333]=30604241616342506
[100017][ 83][334]=30604241616342524
[100018][ 83][335]=30604241616342526
[100019][ 83][336]=30604241616342704
[100020][ 83][337]=30604241616342706
[100021][ 83][338]=30604241616342724
[100022][ 83][339]=30604241616342726
[100023][ 83][340]=30604241616360504
[100024][ 83][341]=30604241616360506
[100025][ 83][342]=30604241616360524
[100026][ 83][343]=30604241616360526
[100027][ 83][344]=30604241616360704
[100028][ 83][345]=30604241616360706
[100029][ 83][346]=30604241616360724
[100030][ 83][347]=30604241616360726
[100031][ 83][348]=30604241616362504
[100032][ 83][349]=30604241616362506
[100033][ 83][350]=30604241616362524
[100034][ 83][351]=30604241616362526
[100035][ 83][352]=30604241616362704
[100036][ 83][353]=30604241616362706
[100037][ 83][354]=30604241616362724
[100038][ 83][355]=30604241616362726
[101112][ 84][228]=30604241614140505
[101113][ 84][229]=30604241614140507
[101114][ 84][230]=30604241614140525
[101115][ 84][231]=30604241614140527
[101116][ 84][232]=30604241614140705
[101117][ 84][233]=30604241614140707
[101118][ 84][234]=30604241614140725
[101119][ 84][235]=30604241614140727
[101120][ 84][236]=30604241614142505
[101121][ 84][237]=30604241614142507
[101122][ 84][238]=30604241614142525
[101123][ 84][239]=30604241614142527
[101124][ 84][240]=30604241614142705
[101125][ 84][241]=30604241614142707
[101126][ 84][242]=30604241614142725
[101127][ 84][243]=30604241614142727
[101128][ 84][244]=30604241614160505
[101129][ 84][245]=30604241614160507
[101130][ 84][246]=30604241614160525
[101131][ 84][247]=30604241614160527
[101132][ 84][248]=30604241614160705
[101133][ 84][249]=30604241614160707
[101134][ 84][250]=30604241614160725
[101135][ 84][251]=30604241614160727
[101136][ 84][252]=30604241614162505
[101137][ 84][253]=30604241614162507
[101138][ 84][254]=30604241614162525
[101139][ 84][255]=30604241614162527
[101140][ 84][256]=30604241614162705
[101141][ 84][257]=30604241614162707
[101142][ 84][258]=30604241614162725
[101143][ 84][259]=30604241614162727
[101144][ 84][260]=30604241614340505
[101145][ 84][261]=30604241614340507
[101146][ 84][262]=30604241614340525
[101147][ 84][263]=30604241614340527
[101148][ 84][264]=30604241614340705
[101149][ 84][265]=30604241614340707
[101150][ 84][266]=30604241614340725
[101151][ 84][267]=30604241614340727
[101152][ 84][268]=30604241614342505
[101153][ 84][269]=30604241614342507
[101154][ 84][270]=30604241614342525
[101155][ 84][271]=30604241614342527
[101156][ 84][272]=30604241614342705
[101157][ 84][273]=30604241614342707
[101158][ 84][274]=30604241614342725
[101159][ 84][275]=30604241614342727
[101160][ 84][276]=30604241614360505
[101161][ 84][277]=30604241614360507
[101162][ 84][278]=30604241614360525
[101163][ 84][279]=30604241614360527
[101164][ 84][280]=30604241614360705
[101165][ 84][281]=30604241614360707
[101166][ 84][282]=30604241614360725
[101167][ 84][283]=30604241614360727
[101168][ 84][284]=30604241614362505
[101169][ 84][285]=30604241614362507
[101170][ 84][286]=30604241614362525
[101171][ 84][287]=30604241614362527
[101172][ 84][288]=30604241614362705
[101173][ 84][289]=30604241614362707
[101174][ 84][290]=30604241614362725
[101175][ 84][291]=30604241614362727
[101176][ 84][292]=30604241616140505
[101177][ 84][293]=30604241616140507
[101178][ 84][294]=30604241616140525
[101179][ 84][295]=30604241616140527
[101180][ 84][296]=30604241616140705
[101181][ 84][297]=30604241616140707
[101182][ 84][298]=30604241616140725
[101183][ 84][299]=30604241616140727
[101184][ 84][300]=30604241616142505
[101185][ 84][301]=30604241616142507
[101186][ 84][302]=30604241616142525
[101187][ 84][303]=30604241616142527
[101188][ 84][304]=30604241616142705
[101189][ 84][305]=30604241616142707
[101190][ 84][306]=30604241616142725
[101191][ 84][307]=30604241616142727
[101192][ 84][308]=30604241616160505
[101193][ 84][309]=30604241616160507
[101194][ 84][310]=30604241616160525
[101195][ 84][311]=30604241616160527
[101196][ 84][312]=30604241616160705
[101197][ 84][313]=30604241616160707
[101198][ 84][314]=30604241616160725
[101199][ 84][315]=30604241616160727
[101200][ 84][316]=30604241616162505
[101201][ 84][317]=30604241616162507
[101202][ 84][318]=30604241616162525
[101203][ 84][319]=30604241616162527
[101204][ 84][320]=30604241616162705
[101205][ 84][321]=30604241616162707
[101206][ 84][322]=30604241616162725
[101207][ 84][323]=30604241616162727
[101208][ 84][324]=30604241616340505
[101209][ 84][325]=30604241616340507
[101210][ 84][326]=30604241616340525
[101211][ 84][327]=30604241616340527
[101212][ 84][328]=30604241616340705
[101213][ 84][329]=30604241616340707
[101214][ 84][330]=30604241616340725
[101215][ 84][331]=30604241616340727
[101216][ 84][332]=30604241616342505
[101217][ 84][333]=30604241616342507
[101218][ 84][334]=30604241616342525
[101219][ 84][335]=30604241616342527
[101220][ 84][336]=30604241616342705
[101221][ 84][337]=30604241616342707
[101222][ 84][338]=30604241616342725
[101223][ 84][339]=30604241616342727
[101224][ 84][340]=30604241616360505
[101225][ 84][341]=30604241616360507
[101226][ 84][342]=30604241616360525
[101227][ 84][343]=30604241616360527
[101228][ 84][344]=30604241616360705
[101229][ 84][345]=30604241616360707
[101230][ 84][346]=30604241616360725
[101231][ 84][347]=30604241616360727
[101232][ 84][348]=30604241616362505
[101233][ 84][349]=30604241616362507
[101234][ 84][350]=30604241616362525
[101235][ 84][351]=30604241616362527
[101236][ 84][352]=30604241616362705
[101237][ 84][353]=30604241616362707
[101238][ 84][354]=30604241616362725
[101239][ 84][355]=30604241616362727
[102313][ 85][228]=30604241614140514
[102314][ 85][229]=30604241614140516
[102315][ 85][230]=30604241614140534
[102316][ 85][231]=30604241614140536
[102317][ 85][232]=30604241614140714
[102318][ 85][233]=30604241614140716
[102319][ 85][234]=30604241614140734
[102320][ 85][235]=30604241614140736
[102321][ 85][236]=30604241614142514
[102322][ 85][237]=30604241614142516
[102323][ 85][238]=30604241614142534
[102324][ 85][239]=30604241614142536
[102325][ 85][240]=30604241614142714
[102326][ 85][241]=30604241614142716
[102327][ 85][242]=30604241614142734
[102328][ 85][243]=30604241614142736
[102329][ 85][244]=30604241614160514
[102330][ 85][245]=30604241614160516
[102331][ 85][246]=30604241614160534
[102332][ 85][247]=30604241614160536
[102333][ 85][248]=30604241614160714
[102334][ 85][249]=30604241614160716
[102335][ 85][250]=30604241614160734
[102336][ 85][251]=30604241614160736
[102337][ 85][252]=30604241614162514
[102338][ 85][253]=30604241614162516
[102339][ 85][254]=30604241614162534
[102340][ 85][255]=30604241614162536
[102341][ 85][256]=30604241614162714
[102342][ 85][257]=30604241614162716
[102343][ 85][258]=30604241614162734
[102344][ 85][259]=30604241614162736
[102345][ 85][260]=30604241614340514
[102346][ 85][261]=30604241614340516
[102347][ 85][262]=30604241614340534
[102348][ 85][263]=30604241614340536
[102349][ 85][264]=30604241614340714
[102350][ 85][265]=30604241614340716
[102351][ 85][266]=30604241614340734
[102352][ 85][267]=30604241614340736
[102353][ 85][268]=30604241614342514
[102354][ 85][269]=30604241614342516
[102355][ 85][270]=30604241614342534
[102356][ 85][271]=30604241614342536
[102357][ 85][272]=30604241614342714
[102358][ 85][273]=30604241614342716
[102359][ 85][274]=30604241614342734
[102360][ 85][275]=30604241614342736
[102361][ 85][276]=30604241614360514
[102362][ 85][277]=30604241614360516
[102363][ 85][278]=30604241614360534
[102364][ 85][279]=30604241614360536
[102365][ 85][280]=30604241614360714
[102366][ 85][281]=30604241614360716
[102367][ 85][282]=30604241614360734
[102368][ 85][283]=30604241614360736
[102369][ 85][284]=30604241614362514
[102370][ 85][285]=30604241614362516
[102371][ 85][286]=30604241614362534
[102372][ 85][287]=30604241614362536
[102373][ 85][288]=30604241614362714
[102374][ 85][289]=30604241614362716
[102375][ 85][290]=30604241614362734
[102376][ 85][291]=30604241614362736
[102377][ 85][292]=30604241616140514
[102378][ 85][293]=30604241616140516
[102379][ 85][294]=30604241616140534
[102380][ 85][295]=30604241616140536
[102381][ 85][296]=30604241616140714
[102382][ 85][297]=30604241616140716
[102383][ 85][298]=30604241616140734
[102384][ 85][299]=30604241616140736
[102385][ 85][300]=30604241616142514
[102386][ 85][301]=30604241616142516
[102387][ 85][302]=30604241616142534
[102388][ 85][303]=30604241616142536
[102389][ 85][304]=30604241616142714
[102390][ 85][305]=30604241616142716
[102391][ 85][306]=30604241616142734
[102392][ 85][307]=30604241616142736
[102393][ 85][308]=30604241616160514
[102394][ 85][309]=30604241616160516
[102395][ 85][310]=30604241616160534
[102396][ 85][311]=30604241616160536
[102397][ 85][312]=30604241616160714
[102398][ 85][313]=30604241616160716
[102399][ 85][314]=30604241616160734
[102400][ 85][315]=30604241616160736
[102401][ 85][316]=30604241616162514
[102402][ 85][317]=30604241616162516
[102403][ 85][318]=30604241616162534
[102404][ 85][319]=30604241616162536
