[210175][175][  0]=30604241504062604
[264253][220][ 33]=30604241504363707
[264254][220][ 34]=30604241504363725
[264255][220][ 35]=30604241504363727
[264256][220][ 36]=30604241506141505
[264257][220][ 37]=30604241506141507
[264258][220][ 38]=30604241506141525
[264259][220][ 39]=30604241506141527
[264260][220][ 40]=30604241506141705
[264261][220][ 41]=30604241506141707
[264262][220][ 42]=30604241506141725
[264263][220][ 43]=30604241506141727
[264264][220][ 44]=30604241506143505
[264265][220][ 45]=30604241506143507
[264266][220][ 46]=30604241506143525
[264267][220][ 47]=30604241506143527
[264268][220][ 48]=30604241506143705
[264269][220][ 49]=30604241506143707
[264270][220][ 50]=30604241506143725
[264271][220][ 51]=30604241506143727
[264272][220][ 52]=30604241506161505
[264273][220][ 53]=30604241506161507
[264274][220][ 54]=30604241506161525
[264275][220][ 55]=30604241506161527
[264276][220][ 56]=30604241506161705
[264277][220][ 57]=30604241506161707
[264278][220][ 58]=30604241506161725
[264279][220][ 59]=30604241506161727
[264280][220][ 60]=30604241506163505
[264281][220][ 61]=30604241506163507
[264282][220][ 62]=30604241506163525
[264283][220][ 63]=30604241506163527
[264284][220][ 64]=30604241506163705
[264285][220][ 65]=30604241506163707
[264286][220][ 66]=30604241506163725
[264287][220][ 67]=30604241506163727
[264288][220][ 68]=30604241506341505
[264289][220][ 69]=30604241506341507
[264290][220][ 70]=30604241506341525
[264291][220][ 71]=30604241506341527
[264292][220][ 72]=30604241506341705
[264293][220][ 73]=30604241506341707
[264294][220][ 74]=30604241506341725
[264295][220][ 75]=30604241506341727
[264296][220][ 76]=30604241506343505
[264297][220][ 77]=30604241506343507
[264298][220][ 78]=30604241506343525
[264299][220][ 79]=30604241506343527
[264300][220][ 80]=30604241506343705
[264301][220][ 81]=30604241506343707
[264302][220][ 82]=30604241506343725
[264303][220][ 83]=30604241506343727
[264304][220][ 84]=30604241506361505
[264305][220][ 85]=30604241506361507
[264306][220][ 86]=30604241506361525
[264307][220][ 87]=30604241506361527
[264308][220][ 88]=30604241506361705
[264309][220][ 89]=30604241506361707
[264310][220][ 90]=30604241506361725
[264311][220][ 91]=30604241506361727
[264312][220][ 92]=30604241506363505
[264313][220][ 93]=30604241506363507
[264314][220][ 94]=30604241506363525
[264315][220][ 95]=30604241506363527
[264316][220][ 96]=30604241506363705
[264317][220][ 97]=30604241506363707
[264318][220][ 98]=30604241506363725
[264319][220][ 99]=30604241506363727
[265421][221][  0]=30604241504163714
[265422][221][  1]=30604241504163716
[265423][221][  2]=30604241504163734
[265424][221][  3]=30604241504163736
[265425][221][  4]=30604241504341514
[265426][221][  5]=30604241504341516
[265427][221][  6]=30604241504341534
[265428][221][  7]=30604241504341536
[265429][221][  8]=30604241504341714
[265430][221][  9]=30604241504341716
[265431][221][ 10]=30604241504341734
[265432][221][ 11]=30604241504341736
[265433][221][ 12]=30604241504343514
[265434][221][ 13]=30604241504343516
[265435][221][ 14]=30604241504343534
[265436][221][ 15]=30604241504343536
[265437][221][ 16]=30604241504343714
[265438][221][ 17]=30604241504343716
[265439][221][ 18]=30604241504343734
[265440][221][ 19]=30604241504343736
[265441][221][ 20]=30604241504361514
[265442][221][ 21]=30604241504361516
[265443][221][ 22]=30604241504361534
[265444][221][ 23]=30604241504361536
[265445][221][ 24]=30604241504361714
[265446][221][ 25]=30604241504361716
[265447][221][ 26]=30604241504361734
[265448][221][ 27]=30604241504361736
[265449][221][ 28]=30604241504363514
[265450][221][ 29]=30604241504363516
[265451][221][ 30]=30604241504363534
[265452][221][ 31]=30604241504363536
[265453][221][ 32]=30604241504363714
[265454][221][ 33]=30604241504363716
[265455][221][ 34]=30604241504363734
[265456][221][ 35]=30604241504363736
[265457][221][ 36]=30604241506141514
[265458][221][ 37]=30604241506141516
[265459][221][ 38]=30604241506141534
[265460][221][ 39]=30604241506141536
[265461][221][ 40]=30604241506141714
[265462][221][ 41]=30604241506141716
[265463][221][ 42]=30604241506141734
[265464][221][ 43]=30604241506141736
[265465][221][ 44]=30604241506143514
[265466][221][ 45]=30604241506143516
[265467][221][ 46]=30604241506143534
[265468][221][ 47]=30604241506143536
[265469][221][ 48]=30604241506143714
[265470][221][ 49]=30604241506143716
[265471][221][ 50]=30604241506143734
[265472][221][ 51]=30604241506143736
[265473][221][ 52]=30604241506161514
[265474][221][ 53]=30604241506161516
[265475][221][ 54]=30604241506161534
[265476][221][ 55]=30604241506161536
[265477][221][ 56]=30604241506161714
[265478][221][ 57]=30604241506161716
[265479][221][ 58]=30604241506161734
[265480][221][ 59]=30604241506161736
[265481][221][ 60]=30604241506163514
[265482][221][ 61]=30604241506163516
[265483][221][ 62]=30604241506163534
[265484][221][ 63]=30604241506163536
[265485][221][ 64]=30604241506163714
[265486][221][ 65]=30604241506163716
[265487][221][ 66]=30604241506163734
[265488][221][ 67]=30604241506163736
[265489][221][ 68]=30604241506341514
[265490][221][ 69]=30604241506341516
[265491][221][ 70]=30604241506341534
[265492][221][ 71]=30604241506341536
[265493][221][ 72]=30604241506341714
[265494][221][ 73]=30604241506341716
[265495][221][ 74]=30604241506341734
[265496][221][ 75]=30604241506341736
[265497][221][ 76]=30604241506343514
[265498][221][ 77]=30604241506343516
[265499][221][ 78]=30604241506343534
[265500][221][ 79]=30604241506343536
[265501][221][ 80]=30604241506343714
[265502][221][ 81]=30604241506343716
[265503][221][ 82]=30604241506343734
[265504][221][ 83]=30604241506343736
[265505][221][ 84]=30604241506361514
[265506][221][ 85]=30604241506361516
[265507][221][ 86]=30604241506361534
[265508][221][ 87]=30604241506361536
[265509][221][ 88]=30604241506361714
[265510][221][ 89]=30604241506361716
[265511][221][ 90]=30604241506361734
[265512][221][ 91]=30604241506361736
[265513][221][ 92]=30604241506363514
[265514][221][ 93]=30604241506363516
[265515][221][ 94]=30604241506363534
[265516][221][ 95]=30604241506363536
[265517][221][ 96]=30604241506363714
[265518][221][ 97]=30604241506363716
[265519][221][ 98]=30604241506363734
[265520][221][ 99]=30604241506363736
[266622][222][  0]=30604241504163715
[266623][222][  1]=30604241504163717
[266624][222][  2]=30604241504163735
[266625][222][  3]=30604241504163737
[266626][222][  4]=30604241504341515
[266627][222][  5]=30604241504341517
[266628][222][  6]=30604241504341535
[266629][222][  7]=30604241504341537
[266630][222][  8]=30604241504341715
[266631][222][  9]=30604241504341717
[266632][222][ 10]=30604241504341735
[266633][222][ 11]=30604241504341737
[266634][222][ 12]=30604241504343515
[266635][222][ 13]=30604241504343517
[266636][222][ 14]=30604241504343535
[266637][222][ 15]=30604241504343537
[266638][222][ 16]=30604241504343715
[266639][222][ 17]=30604241504343717
[266640][222][ 18]=30604241504343735
[266641][222][ 19]=30604241504343737
[266642][222][ 20]=30604241504361515
[266643][222][ 21]=30604241504361517
[266644][222][ 22]=30604241504361535
[266645][222][ 23]=30604241504361537
[266646][222][ 24]=30604241504361715
[266647][222][ 25]=30604241504361717
[266648][222][ 26]=30604241504361735
[266649][222][ 27]=30604241504361737
[266650][222][ 28]=30604241504363515
[266651][222][ 29]=30604241504363517
[266652][222][ 30]=30604241504363535
[266653][222][ 31]=30604241504363537
[266654][222][ 32]=30604241504363715
[266655][222][ 33]=30604241504363717
[266656][222][ 34]=30604241504363735
[266657][222][ 35]=30604241504363737
[266658][222][ 36]=30604241506141515
[266659][222][ 37]=30604241506141517
[266660][222][ 38]=30604241506141535
[266661][222][ 39]=30604241506141537
[266662][222][ 40]=30604241506141715
[266663][222][ 41]=30604241506141717
[266664][222][ 42]=30604241506141735
[266665][222][ 43]=30604241506141737
[266666][222][ 44]=30604241506143515
[266667][222][ 45]=30604241506143517
[266668][222][ 46]=30604241506143535
[266669][222][ 47]=30604241506143537
[266670][222][ 48]=30604241506143715
[266671][222][ 49]=30604241506143717
[266672][222][ 50]=30604241506143735
[266673][222][ 51]=30604241506143737
[266674][222][ 52]=30604241506161515
[266675][222][ 53]=30604241506161517
[266676][222][ 54]=30604241506161535
[266677][222][ 55]=30604241506161537
[266678][222][ 56]=30604241506161715
[266679][222][ 57]=30604241506161717
[266680][222][ 58]=30604241506161735
[266681][222][ 59]=30604241506161737
[266682][222][ 60]=30604241506163515
[266683][222][ 61]=30604241506163517
[266684][222][ 62]=30604241506163535
[266685][222][ 63]=30604241506163537
[266686][222][ 64]=30604241506163715
[266687][222][ 65]=30604241506163717
[266688][222][ 66]=30604241506163735
[266689][222][ 67]=30604241506163737
[266690][222][ 68]=30604241506341515
[266691][222][ 69]=30604241506341517
[266692][222][ 70]=30604241506341535
[266693][222][ 71]=30604241506341537
[266694][222][ 72]=30604241506341715
[266695][222][ 73]=30604241506341717
[266696][222][ 74]=30604241506341735
[266697][222][ 75]=30604241506341737
[266698][222][ 76]=30604241506343515
[266699][222][ 77]=30604241506343517
[266700][222][ 78]=30604241506343535
[266701][222][ 79]=30604241506343537
[266702][222][ 80]=30604241506343715
[266703][222][ 81]=30604241506343717
[266704][222][ 82]=30604241506343735
[266705][222][ 83]=30604241506343737
[266706][222][ 84]=30604241506361515
[266707][222][ 85]=30604241506361517
[266708][222][ 86]=30604241506361535
[266709][222][ 87]=30604241506361537
[266710][222][ 88]=30604241506361715
[266711][222][ 89]=30604241506361717
[266712][222][ 90]=30604241506361735
[266713][222][ 91]=30604241506361737
[266714][222][ 92]=30604241506363515
[266715][222][ 93]=30604241506363517
[266716][222][ 94]=30604241506363535
[266717][222][ 95]=30604241506363537
[266718][222][ 96]=30604241506363715
[266719][222][ 97]=30604241506363717
[266720][222][ 98]=30604241506363735
[266721][222][ 99]=30604241506363737
[267823][223][  0]=30604241504172604
[267824][223][  1]=30604241504172606
[267825][223][  2]=30604241504172624
[267826][223][  3]=30604241504172626
[267827][223][  4]=30604241504350404
[267828][223][  5]=30604241504350406
[267829][223][  6]=30604241504350424
[267830][223][  7]=30604241504350426
[267831][223][  8]=30604241504350604
[267832][223][  9]=30604241504350606
[267833][223][ 10]=30604241504350624
[267834][223][ 11]=30604241504350626
[267835][223][ 12]=30604241504352404
[267836][223][ 13]=30604241504352406
[267837][223][ 14]=30604241504352424
[267838][223][ 15]=30604241504352426
[267839][223][ 16]=30604241504352604
[267840][223][ 17]=30604241504352606
[267841][223][ 18]=30604241504352624
[267842][223][ 19]=30604241504352626
[267843][223][ 20]=30604241504370404
[267844][223][ 21]=30604241504370406
[267845][223][ 22]=30604241504370424
[267846][223][ 23]=30604241504370426
[267847][223][ 24]=30604241504370604
[267848][223][ 25]=30604241504370606
[267849][223][ 26]=30604241504370624
[267850][223][ 27]=30604241504370626
[267851][223][ 28]=30604241504372404
[267852][223][ 29]=30604241504372406
[267853][223][ 30]=30604241504372424
[267854][223][ 31]=30604241504372426
[267855][223][ 32]=30604241504372604
[267856][223][ 33]=30604241504372606
[267857][223][ 34]=30604241504372624
[267858][223][ 35]=30604241504372626
[267859][223][ 36]=30604241506150404
[267860][223][ 37]=30604241506150406
[267861][223][ 38]=30604241506150424
[267862][223][ 39]=30604241506150426
[267863][223][ 40]=30604241506150604
[267864][223][ 41]=30604241506150606
[267865][223][ 42]=30604241506150624
[267866][223][ 43]=30604241506150626
[267867][223][ 44]=30604241506152404
[267868][223][ 45]=30604241506152406
[267869][223][ 46]=30604241506152424
[267870][223][ 47]=30604241506152426
[267871][223][ 48]=30604241506152604
[267872][223][ 49]=30604241506152606
[267873][223][ 50]=30604241506152624
[267874][223][ 51]=30604241506152626
[267875][223][ 52]=30604241506170404
[267876][223][ 53]=30604241506170406
[267877][223][ 54]=30604241506170424
[267878][223][ 55]=30604241506170426
[267879][223][ 56]=30604241506170604
[267880][223][ 57]=30604241506170606
[267881][223][ 58]=30604241506170624
[267882][223][ 59]=30604241506170626
[267883][223][ 60]=30604241506172404
[267884][223][ 61]=30604241506172406
[267885][223][ 62]=30604241506172424
[267886][223][ 63]=30604241506172426
[267887][223][ 64]=30604241506172604
[267888][223][ 65]=30604241506172606
[267889][223][ 66]=30604241506172624
[267890][223][ 67]=30604241506172626
[267891][223][ 68]=30604241506350404
[267892][223][ 69]=30604241506350406
[267893][223][ 70]=30604241506350424
[267894][223][ 71]=30604241506350426
[267895][223][ 72]=30604241506350604
[267896][223][ 73]=30604241506350606
[267897][223][ 74]=30604241506350624
[267898][223][ 75]=30604241506350626
[267899][223][ 76]=30604241506352404
[267900][223][ 77]=30604241506352406
[267901][223][ 78]=30604241506352424
[267902][223][ 79]=30604241506352426
[267903][223][ 80]=30604241506352604
[267904][223][ 81]=30604241506352606
[267905][223][ 82]=30604241506352624
[267906][223][ 83]=30604241506352626
[267907][223][ 84]=30604241506370404
[267908][223][ 85]=30604241506370406
[267909][223][ 86]=30604241506370424
[267910][223][ 87]=30604241506370426
[267911][223][ 88]=30604241506370604
[267912][223][ 89]=30604241506370606
[267913][223][ 90]=30604241506370624
[267914][223][ 91]=30604241506370626
[267915][223][ 92]=30604241506372404
[267916][223][ 93]=30604241506372406
[267917][223][ 94]=30604241506372424
[267918][223][ 95]=30604241506372426
[267919][223][ 96]=30604241506372604
[267920][223][ 97]=30604241506372606
[267921][223][ 98]=30604241506372624
[267922][223][ 99]=30604241506372626
[269024][224][  0]=30604241504172605
[269025][224][  1]=30604241504172607
[269026][224][  2]=30604241504172625
[269027][224][  3]=30604241504172627
[269028][224][  4]=30604241504350405
[269029][224][  5]=30604241504350407
[269030][224][  6]=30604241504350425
[269031][224][  7]=30604241504350427
[269032][224][  8]=30604241504350605
[269033][224][  9]=30604241504350607
[269034][224][ 10]=30604241504350625
[269035][224][ 11]=30604241504350627
[269036][224][ 12]=30604241504352405
[269037][224][ 13]=30604241504352407
[269038][224][ 14]=30604241504352425
[269039][224][ 15]=30604241504352427
[269040][224][ 16]=30604241504352605
[269041][224][ 17]=30604241504352607
[269042][224][ 18]=30604241504352625
[269043][224][ 19]=30604241504352627
[269044][224][ 20]=30604241504370405
[269045][224][ 21]=30604241504370407
[269046][224][ 22]=30604241504370425
[269047][224][ 23]=30604241504370427
[269048][224][ 24]=30604241504370605
[269049][224][ 25]=30604241504370607
[269050][224][ 26]=30604241504370625
[269051][224][ 27]=30604241504370627
[269052][224][ 28]=30604241504372405
[269053][224][ 29]=30604241504372407
[269054][224][ 30]=30604241504372425
[269055][224][ 31]=30604241504372427
[269056][224][ 32]=30604241504372605
[269057][224][ 33]=30604241504372607
[269058][224][ 34]=30604241504372625
[269059][224][ 35]=30604241504372627
[269060][224][ 36]=30604241506150405
[269061][224][ 37]=30604241506150407
[269062][224][ 38]=30604241506150425
[269063][224][ 39]=30604241506150427
[269064][224][ 40]=30604241506150605
[269065][224][ 41]=30604241506150607
[269066][224][ 42]=30604241506150625
[269067][224][ 43]=30604241506150627
[269068][224][ 44]=30604241506152405
[269069][224][ 45]=30604241506152407
[269070][224][ 46]=30604241506152425
[269071][224][ 47]=30604241506152427
[269072][224][ 48]=30604241506152605
[269073][224][ 49]=30604241506152607
[269074][224][ 50]=30604241506152625
[269075][224][ 51]=30604241506152627
[269076][224][ 52]=30604241506170405
[269077][224][ 53]=30604241506170407
[269078][224][ 54]=30604241506170425
[269079][224][ 55]=30604241506170427
[269080][224][ 56]=30604241506170605
[269081][224][ 57]=30604241506170607
[269082][224][ 58]=30604241506170625
[269083][224][ 59]=30604241506170627
[269084][224][ 60]=30604241506172405
[269085][224][ 61]=30604241506172407
[269086][224][ 62]=30604241506172425
[269087][224][ 63]=30604241506172427
[269088][224][ 64]=30604241506172605
[269089][224][ 65]=30604241506172607
[269090][224][ 66]=30604241506172625
[269091][224][ 67]=30604241506172627
[269092][224][ 68]=30604241506350405
