[88029][ 73][356]=30604241634051414
[157706][131][375]=30604241635070526
[157707][131][376]=30604241635070704
[157708][131][377]=30604241635070706
[157709][131][378]=30604241635070724
[157710][131][379]=30604241635070726
[157711][131][380]=30604241635072504
[157712][131][381]=30604241635072506
[157713][131][382]=30604241635072524
[157714][131][383]=30604241635072526
[157715][131][384]=30604241635072704
[157716][131][385]=30604241635072706
[157717][131][386]=30604241635072724
[157718][131][387]=30604241635072726
[157719][131][388]=30604241635250504
[157720][131][389]=30604241635250506
[157721][131][390]=30604241635250524
[157722][131][391]=30604241635250526
[157723][131][392]=30604241635250704
[157724][131][393]=30604241635250706
[157725][131][394]=30604241635250724
[157726][131][395]=30604241635250726
[157727][131][396]=30604241635252504
[157728][131][397]=30604241635252506
[157729][131][398]=30604241635252524
[157730][131][399]=30604241635252526
[157731][131][400]=30604241635252704
[157732][131][401]=30604241635252706
[157733][131][402]=30604241635252724
[157734][131][403]=30604241635252726
[157735][131][404]=30604241635270504
[157736][131][405]=30604241635270506
[157737][131][406]=30604241635270524
[157738][131][407]=30604241635270526
[157739][131][408]=30604241635270704
[157740][131][409]=30604241635270706
[157741][131][410]=30604241635270724
[157742][131][411]=30604241635270726
[157743][131][412]=30604241635272504
[157744][131][413]=30604241635272506
[157745][131][414]=30604241635272524
[157746][131][415]=30604241635272526
[157747][131][416]=30604241635272704
[157748][131][417]=30604241635272706
[157749][131][418]=30604241635272724
[157750][131][419]=30604241635272726
[157751][131][420]=30604241637050504
[157752][131][421]=30604241637050506
[157753][131][422]=30604241637050524
[157754][131][423]=30604241637050526
[157755][131][424]=30604241637050704
[157756][131][425]=30604241637050706
[157757][131][426]=30604241637050724
[157758][131][427]=30604241637050726
[157759][131][428]=30604241637052504
[157760][131][429]=30604241637052506
[157761][131][430]=30604241637052524
[157762][131][431]=30604241637052526
[157763][131][432]=30604241637052704
[157764][131][433]=30604241637052706
[157765][131][434]=30604241637052724
[157766][131][435]=30604241637052726
[157767][131][436]=30604241637070504
[157768][131][437]=30604241637070506
[157769][131][438]=30604241637070524
[157770][131][439]=30604241637070526
[157771][131][440]=30604241637070704
[157772][131][441]=30604241637070706
[157773][131][442]=30604241637070724
[157774][131][443]=30604241637070726
[157775][131][444]=30604241637072504
[157776][131][445]=30604241637072506
[157777][131][446]=30604241637072524
[157778][131][447]=30604241637072526
[157779][131][448]=30604241637072704
[157780][131][449]=30604241637072706
[157781][131][450]=30604241637072724
[157782][131][451]=30604241637072726
[157783][131][452]=30604241637250504
[157784][131][453]=30604241637250506
[157785][131][454]=30604241637250524
[157786][131][455]=30604241637250526
[157787][131][456]=30604241637250704
[157788][131][457]=30604241637250706
[157789][131][458]=30604241637250724
[157790][131][459]=30604241637250726
[157791][131][460]=30604241637252504
[157792][131][461]=30604241637252506
[157793][131][462]=30604241637252524
[157794][131][463]=30604241637252526
[157795][131][464]=30604241637252704
[157796][131][465]=30604241637252706
[157797][131][466]=30604241637252724
[157798][131][467]=30604241637252726
[157799][131][468]=30604241637270504
[157800][131][469]=30604241637270506
[157801][131][470]=30604241637270524
[157802][131][471]=30604241637270526
[157803][131][472]=30604241637270704
[157804][131][473]=30604241637270706
[157805][131][474]=30604241637270724
[157806][131][475]=30604241637270726
[158888][132][356]=30604241635050505
[158889][132][357]=30604241635050507
[158890][132][358]=30604241635050525
[158891][132][359]=30604241635050527
[158892][132][360]=30604241635050705
[158893][132][361]=30604241635050707
[158894][132][362]=30604241635050725
[158895][132][363]=30604241635050727
[158896][132][364]=30604241635052505
[158897][132][365]=30604241635052507
[158898][132][366]=30604241635052525
[158899][132][367]=30604241635052527
[158900][132][368]=30604241635052705
[158901][132][369]=30604241635052707
[158902][132][370]=30604241635052725
[158903][132][371]=30604241635052727
[158904][132][372]=30604241635070505
[158905][132][373]=30604241635070507
[158906][132][374]=30604241635070525
[158907][132][375]=30604241635070527
[158908][132][376]=30604241635070705
[158909][132][377]=30604241635070707
[158910][132][378]=30604241635070725
[158911][132][379]=30604241635070727
[158912][132][380]=30604241635072505
[158913][132][381]=30604241635072507
[158914][132][382]=30604241635072525
[158915][132][383]=30604241635072527
[158916][132][384]=30604241635072705
[158917][132][385]=30604241635072707
[158918][132][386]=30604241635072725
[158919][132][387]=30604241635072727
[158920][132][388]=30604241635250505
[158921][132][389]=30604241635250507
[158922][132][390]=30604241635250525
[158923][132][391]=30604241635250527
[158924][132][392]=30604241635250705
[158925][132][393]=30604241635250707
[158926][132][394]=30604241635250725
[158927][132][395]=30604241635250727
[158928][132][396]=30604241635252505
[158929][132][397]=30604241635252507
[158930][132][398]=30604241635252525
[158931][132][399]=30604241635252527
[158932][132][400]=30604241635252705
[158933][132][401]=30604241635252707
[158934][132][402]=30604241635252725
[158935][132][403]=30604241635252727
[158936][132][404]=30604241635270505
[158937][132][405]=30604241635270507
[158938][132][406]=30604241635270525
[158939][132][407]=30604241635270527
[158940][132][408]=30604241635270705
[158941][132][409]=30604241635270707
[158942][132][410]=30604241635270725
[158943][132][411]=30604241635270727
[158944][132][412]=30604241635272505
[158945][132][413]=30604241635272507
[158946][132][414]=30604241635272525
[158947][132][415]=30604241635272527
[158948][132][416]=30604241635272705
[158949][132][417]=30604241635272707
[158950][132][418]=30604241635272725
[158951][132][419]=30604241635272727
[158952][132][420]=30604241637050505
[158953][132][421]=30604241637050507
[158954][132][422]=30604241637050525
[158955][132][423]=30604241637050527
[158956][132][424]=30604241637050705
[158957][132][425]=30604241637050707
[158958][132][426]=30604241637050725
[158959][132][427]=30604241637050727
[158960][132][428]=30604241637052505
[158961][132][429]=30604241637052507
[158962][132][430]=30604241637052525
[158963][132][431]=30604241637052527
[158964][132][432]=30604241637052705
[158965][132][433]=30604241637052707
[158966][132][434]=30604241637052725
[158967][132][435]=30604241637052727
[158968][132][436]=30604241637070505
[158969][132][437]=30604241637070507
[158970][132][438]=30604241637070525
[158971][132][439]=30604241637070527
[158972][132][440]=30604241637070705
[158973][132][441]=30604241637070707
[158974][132][442]=30604241637070725
[158975][132][443]=30604241637070727
[158976][132][444]=30604241637072505
[158977][132][445]=30604241637072507
[158978][132][446]=30604241637072525
[158979][132][447]=30604241637072527
[158980][132][448]=30604241637072705
[158981][132][449]=30604241637072707
[158982][132][450]=30604241637072725
[158983][132][451]=30604241637072727
[158984][132][452]=30604241637250505
[158985][132][453]=30604241637250507
[158986][132][454]=30604241637250525
[158987][132][455]=30604241637250527
[158988][132][456]=30604241637250705
[158989][132][457]=30604241637250707
[158990][132][458]=30604241637250725
[158991][132][459]=30604241637250727
[158992][132][460]=30604241637252505
[158993][132][461]=30604241637252507
[158994][132][462]=30604241637252525
[158995][132][463]=30604241637252527
[158996][132][464]=30604241637252705
[158997][132][465]=30604241637252707
[158998][132][466]=30604241637252725
[158999][132][467]=30604241637252727
[159000][132][468]=30604241637270505
[159001][132][469]=30604241637270507
[159002][132][470]=30604241637270525
[159003][132][471]=30604241637270527
[159004][132][472]=30604241637270705
[159005][132][473]=30604241637270707
[159006][132][474]=30604241637270725
[159007][132][475]=30604241637270727
[160089][133][356]=30604241635050514
[160090][133][357]=30604241635050516
[160091][133][358]=30604241635050534
[160092][133][359]=30604241635050536
[160093][133][360]=30604241635050714
[160094][133][361]=30604241635050716
[160095][133][362]=30604241635050734
[160096][133][363]=30604241635050736
[160097][133][364]=30604241635052514
[160098][133][365]=30604241635052516
[160099][133][366]=30604241635052534
[160100][133][367]=30604241635052536
[160101][133][368]=30604241635052714
[160102][133][369]=30604241635052716
[160103][133][370]=30604241635052734
[160104][133][371]=30604241635052736
[160105][133][372]=30604241635070514
[160106][133][373]=30604241635070516
[160107][133][374]=30604241635070534
[160108][133][375]=30604241635070536
[160109][133][376]=30604241635070714
[160110][133][377]=30604241635070716
[160111][133][378]=30604241635070734
[160112][133][379]=30604241635070736
[160113][133][380]=30604241635072514
[160114][133][381]=30604241635072516
[160115][133][382]=30604241635072534
[160116][133][383]=30604241635072536
[160117][133][384]=30604241635072714
[160118][133][385]=30604241635072716
[160119][133][386]=30604241635072734
[160120][133][387]=30604241635072736
[160121][133][388]=30604241635250514
[160122][133][389]=30604241635250516
[160123][133][390]=30604241635250534
[160124][133][391]=30604241635250536
[160125][133][392]=30604241635250714
[160126][133][393]=30604241635250716
[160127][133][394]=30604241635250734
[160128][133][395]=30604241635250736
[160129][133][396]=30604241635252514
[160130][133][397]=30604241635252516
[160131][133][398]=30604241635252534
[160132][133][399]=30604241635252536
[160133][133][400]=30604241635252714
[160134][133][401]=30604241635252716
[160135][133][402]=30604241635252734
[160136][133][403]=30604241635252736
[160137][133][404]=30604241635270514
[160138][133][405]=30604241635270516
[160139][133][406]=30604241635270534
[160140][133][407]=30604241635270536
[160141][133][408]=30604241635270714
[160142][133][409]=30604241635270716
[160143][133][410]=30604241635270734
[160144][133][411]=30604241635270736
[160145][133][412]=30604241635272514
[160146][133][413]=30604241635272516
[160147][133][414]=30604241635272534
[160148][133][415]=30604241635272536
[160149][133][416]=30604241635272714
[160150][133][417]=30604241635272716
[160151][133][418]=30604241635272734
[160152][133][419]=30604241635272736
[160153][133][420]=30604241637050514
[160154][133][421]=30604241637050516
[160155][133][422]=30604241637050534
[160156][133][423]=30604241637050536
[160157][133][424]=30604241637050714
[160158][133][425]=30604241637050716
[160159][133][426]=30604241637050734
[160160][133][427]=30604241637050736
[160161][133][428]=30604241637052514
[160162][133][429]=30604241637052516
[160163][133][430]=30604241637052534
[160164][133][431]=30604241637052536
[160165][133][432]=30604241637052714
[160166][133][433]=30604241637052716
[160167][133][434]=30604241637052734
[160168][133][435]=30604241637052736
[160169][133][436]=30604241637070514
[160170][133][437]=30604241637070516
[160171][133][438]=30604241637070534
[160172][133][439]=30604241637070536
[160173][133][440]=30604241637070714
[160174][133][441]=30604241637070716
[160175][133][442]=30604241637070734
[160176][133][443]=30604241637070736
[160177][133][444]=30604241637072514
[160178][133][445]=30604241637072516
[160179][133][446]=30604241637072534
[160180][133][447]=30604241637072536
[160181][133][448]=30604241637072714
[160182][133][449]=30604241637072716
[160183][133][450]=30604241637072734
[160184][133][451]=30604241637072736
[160185][133][452]=30604241637250514
[160186][133][453]=30604241637250516
[160187][133][454]=30604241637250534
[160188][133][455]=30604241637250536
[160189][133][456]=30604241637250714
[160190][133][457]=30604241637250716
[160191][133][458]=30604241637250734
[160192][133][459]=30604241637250736
[160193][133][460]=30604241637252514
[160194][133][461]=30604241637252516
[160195][133][462]=30604241637252534
[160196][133][463]=30604241637252536
[160197][133][464]=30604241637252714
[160198][133][465]=30604241637252716
[160199][133][466]=30604241637252734
[160200][133][467]=30604241637252736
[160201][133][468]=30604241637270514
[160202][133][469]=30604241637270516
[160203][133][470]=30604241637270534
[160204][133][471]=30604241637270536
[160205][133][472]=30604241637270714
[160206][133][473]=30604241637270716
[160207][133][474]=30604241637270734
[160208][133][475]=30604241637270736
[161290][134][356]=30604241635050515
[161291][134][357]=30604241635050517
[161292][134][358]=30604241635050535
