[56547][ 47][100]=30604241434040404
[110714][ 92][222]=30604241436363525
[110715][ 92][223]=30604241436363527
[110716][ 92][224]=30604241436363705
[110717][ 92][225]=30604241436363707
[110718][ 92][226]=30604241436363725
[110719][ 92][227]=30604241436363727
[111793][ 93][100]=30604241434141514
[111794][ 93][101]=30604241434141516
[111795][ 93][102]=30604241434141534
[111796][ 93][103]=30604241434141536
[111797][ 93][104]=30604241434141714
[111798][ 93][105]=30604241434141716
[111799][ 93][106]=30604241434141734
[111800][ 93][107]=30604241434141736
[111801][ 93][108]=30604241434143514
[111802][ 93][109]=30604241434143516
[111803][ 93][110]=30604241434143534
[111804][ 93][111]=30604241434143536
[111805][ 93][112]=30604241434143714
[111806][ 93][113]=30604241434143716
[111807][ 93][114]=30604241434143734
[111808][ 93][115]=30604241434143736
[111809][ 93][116]=30604241434161514
[111810][ 93][117]=30604241434161516
[111811][ 93][118]=30604241434161534
[111812][ 93][119]=30604241434161536
[111813][ 93][120]=30604241434161714
[111814][ 93][121]=30604241434161716
[111815][ 93][122]=30604241434161734
[111816][ 93][123]=30604241434161736
[111817][ 93][124]=30604241434163514
[111818][ 93][125]=30604241434163516
[111819][ 93][126]=30604241434163534
[111820][ 93][127]=30604241434163536
[111821][ 93][128]=30604241434163714
[111822][ 93][129]=30604241434163716
[111823][ 93][130]=30604241434163734
[111824][ 93][131]=30604241434163736
[111825][ 93][132]=30604241434341514
[111826][ 93][133]=30604241434341516
[111827][ 93][134]=30604241434341534
[111828][ 93][135]=30604241434341536
[111829][ 93][136]=30604241434341714
[111830][ 93][137]=30604241434341716
[111831][ 93][138]=30604241434341734
[111832][ 93][139]=30604241434341736
[111833][ 93][140]=30604241434343514
[111834][ 93][141]=30604241434343516
[111835][ 93][142]=30604241434343534
[111836][ 93][143]=30604241434343536
[111837][ 93][144]=30604241434343714
[111838][ 93][145]=30604241434343716
[111839][ 93][146]=30604241434343734
[111840][ 93][147]=30604241434343736
[111841][ 93][148]=30604241434361514
[111842][ 93][149]=30604241434361516
[111843][ 93][150]=30604241434361534
[111844][ 93][151]=30604241434361536
[111845][ 93][152]=30604241434361714
[111846][ 93][153]=30604241434361716
[111847][ 93][154]=30604241434361734
[111848][ 93][155]=30604241434361736
[111849][ 93][156]=30604241434363514
[111850][ 93][157]=30604241434363516
[111851][ 93][158]=30604241434363534
[111852][ 93][159]=30604241434363536
[111853][ 93][160]=30604241434363714
[111854][ 93][161]=30604241434363716
[111855][ 93][162]=30604241434363734
[111856][ 93][163]=30604241434363736
[111857][ 93][164]=30604241436141514
[111858][ 93][165]=30604241436141516
[111859][ 93][166]=30604241436141534
[111860][ 93][167]=30604241436141536
[111861][ 93][168]=30604241436141714
[111862][ 93][169]=30604241436141716
[111863][ 93][170]=30604241436141734
[111864][ 93][171]=30604241436141736
[111865][ 93][172]=30604241436143514
[111866][ 93][173]=30604241436143516
[111867][ 93][174]=30604241436143534
[111868][ 93][175]=30604241436143536
[111869][ 93][176]=30604241436143714
[111870][ 93][177]=30604241436143716
[111871][ 93][178]=30604241436143734
[111872][ 93][179]=30604241436143736
[111873][ 93][180]=30604241436161514
[111874][ 93][181]=30604241436161516
[111875][ 93][182]=30604241436161534
[111876][ 93][183]=30604241436161536
[111877][ 93][184]=30604241436161714
[111878][ 93][185]=30604241436161716
[111879][ 93][186]=30604241436161734
[111880][ 93][187]=30604241436161736
[111881][ 93][188]=30604241436163514
[111882][ 93][189]=30604241436163516
[111883][ 93][190]=30604241436163534
[111884][ 93][191]=30604241436163536
[111885][ 93][192]=30604241436163714
[111886][ 93][193]=30604241436163716
[111887][ 93][194]=30604241436163734
[111888][ 93][195]=30604241436163736
[111889][ 93][196]=30604241436341514
[111890][ 93][197]=30604241436341516
[111891][ 93][198]=30604241436341534
[111892][ 93][199]=30604241436341536
[111893][ 93][200]=30604241436341714
[111894][ 93][201]=30604241436341716
[111895][ 93][202]=30604241436341734
[111896][ 93][203]=30604241436341736
[111897][ 93][204]=30604241436343514
[111898][ 93][205]=30604241436343516
[111899][ 93][206]=30604241436343534
[111900][ 93][207]=30604241436343536
[111901][ 93][208]=30604241436343714
[111902][ 93][209]=30604241436343716
[111903][ 93][210]=30604241436343734
[111904][ 93][211]=30604241436343736
[111905][ 93][212]=30604241436361514
[111906][ 93][213]=30604241436361516
[111907][ 93][214]=30604241436361534
[111908][ 93][215]=30604241436361536
[111909][ 93][216]=30604241436361714
[111910][ 93][217]=30604241436361716
[111911][ 93][218]=30604241436361734
[111912][ 93][219]=30604241436361736
[111913][ 93][220]=30604241436363514
[111914][ 93][221]=30604241436363516
[111915][ 93][222]=30604241436363534
[111916][ 93][223]=30604241436363536
[111917][ 93][224]=30604241436363714
[111918][ 93][225]=30604241436363716
[111919][ 93][226]=30604241436363734
[111920][ 93][227]=30604241436363736
[112994][ 94][100]=30604241434141515
[112995][ 94][101]=30604241434141517
[112996][ 94][102]=30604241434141535
[112997][ 94][103]=30604241434141537
[112998][ 94][104]=30604241434141715
[112999][ 94][105]=30604241434141717
[113000][ 94][106]=30604241434141735
[113001][ 94][107]=30604241434141737
[113002][ 94][108]=30604241434143515
[113003][ 94][109]=30604241434143517
[113004][ 94][110]=30604241434143535
[113005][ 94][111]=30604241434143537
[113006][ 94][112]=30604241434143715
[113007][ 94][113]=30604241434143717
[113008][ 94][114]=30604241434143735
[113009][ 94][115]=30604241434143737
[113010][ 94][116]=30604241434161515
[113011][ 94][117]=30604241434161517
[113012][ 94][118]=30604241434161535
[113013][ 94][119]=30604241434161537
[113014][ 94][120]=30604241434161715
[113015][ 94][121]=30604241434161717
[113016][ 94][122]=30604241434161735
[113017][ 94][123]=30604241434161737
[113018][ 94][124]=30604241434163515
[113019][ 94][125]=30604241434163517
[113020][ 94][126]=30604241434163535
[113021][ 94][127]=30604241434163537
[113022][ 94][128]=30604241434163715
[113023][ 94][129]=30604241434163717
[113024][ 94][130]=30604241434163735
[113025][ 94][131]=30604241434163737
[113026][ 94][132]=30604241434341515
[113027][ 94][133]=30604241434341517
[113028][ 94][134]=30604241434341535
[113029][ 94][135]=30604241434341537
[113030][ 94][136]=30604241434341715
[113031][ 94][137]=30604241434341717
[113032][ 94][138]=30604241434341735
[113033][ 94][139]=30604241434341737
[113034][ 94][140]=30604241434343515
[113035][ 94][141]=30604241434343517
[113036][ 94][142]=30604241434343535
[113037][ 94][143]=30604241434343537
[113038][ 94][144]=30604241434343715
[113039][ 94][145]=30604241434343717
[113040][ 94][146]=30604241434343735
[113041][ 94][147]=30604241434343737
[113042][ 94][148]=30604241434361515
[113043][ 94][149]=30604241434361517
[113044][ 94][150]=30604241434361535
[113045][ 94][151]=30604241434361537
[113046][ 94][152]=30604241434361715
[113047][ 94][153]=30604241434361717
[113048][ 94][154]=30604241434361735
[113049][ 94][155]=30604241434361737
[113050][ 94][156]=30604241434363515
[113051][ 94][157]=30604241434363517
[113052][ 94][158]=30604241434363535
[113053][ 94][159]=30604241434363537
[113054][ 94][160]=30604241434363715
[113055][ 94][161]=30604241434363717
[113056][ 94][162]=30604241434363735
[113057][ 94][163]=30604241434363737
[113058][ 94][164]=30604241436141515
[113059][ 94][165]=30604241436141517
[113060][ 94][166]=30604241436141535
[113061][ 94][167]=30604241436141537
[113062][ 94][168]=30604241436141715
[113063][ 94][169]=30604241436141717
[113064][ 94][170]=30604241436141735
[113065][ 94][171]=30604241436141737
[113066][ 94][172]=30604241436143515
[113067][ 94][173]=30604241436143517
[113068][ 94][174]=30604241436143535
[113069][ 94][175]=30604241436143537
[113070][ 94][176]=30604241436143715
[113071][ 94][177]=30604241436143717
[113072][ 94][178]=30604241436143735
[113073][ 94][179]=30604241436143737
[113074][ 94][180]=30604241436161515
[113075][ 94][181]=30604241436161517
[113076][ 94][182]=30604241436161535
[113077][ 94][183]=30604241436161537
[113078][ 94][184]=30604241436161715
[113079][ 94][185]=30604241436161717
[113080][ 94][186]=30604241436161735
[113081][ 94][187]=30604241436161737
[113082][ 94][188]=30604241436163515
[113083][ 94][189]=30604241436163517
[113084][ 94][190]=30604241436163535
[113085][ 94][191]=30604241436163537
[113086][ 94][192]=30604241436163715
[113087][ 94][193]=30604241436163717
[113088][ 94][194]=30604241436163735
[113089][ 94][195]=30604241436163737
[113090][ 94][196]=30604241436341515
[113091][ 94][197]=30604241436341517
[113092][ 94][198]=30604241436341535
[113093][ 94][199]=30604241436341537
[113094][ 94][200]=30604241436341715
[113095][ 94][201]=30604241436341717
[113096][ 94][202]=30604241436341735
[113097][ 94][203]=30604241436341737
[113098][ 94][204]=30604241436343515
[113099][ 94][205]=30604241436343517
[113100][ 94][206]=30604241436343535
[113101][ 94][207]=30604241436343537
[113102][ 94][208]=30604241436343715
[113103][ 94][209]=30604241436343717
[113104][ 94][210]=30604241436343735
[113105][ 94][211]=30604241436343737
[113106][ 94][212]=30604241436361515
[113107][ 94][213]=30604241436361517
[113108][ 94][214]=30604241436361535
[113109][ 94][215]=30604241436361537
[113110][ 94][216]=30604241436361715
[113111][ 94][217]=30604241436361717
[113112][ 94][218]=30604241436361735
[113113][ 94][219]=30604241436361737
[113114][ 94][220]=30604241436363515
[113115][ 94][221]=30604241436363517
[113116][ 94][222]=30604241436363535
[113117][ 94][223]=30604241436363537
[113118][ 94][224]=30604241436363715
[113119][ 94][225]=30604241436363717
[113120][ 94][226]=30604241436363735
[113121][ 94][227]=30604241436363737
[114195][ 95][100]=30604241434150404
[114196][ 95][101]=30604241434150406
[114197][ 95][102]=30604241434150424
[114198][ 95][103]=30604241434150426
[114199][ 95][104]=30604241434150604
[114200][ 95][105]=30604241434150606
[114201][ 95][106]=30604241434150624
[114202][ 95][107]=30604241434150626
[114203][ 95][108]=30604241434152404
[114204][ 95][109]=30604241434152406
[114205][ 95][110]=30604241434152424
[114206][ 95][111]=30604241434152426
[114207][ 95][112]=30604241434152604
[114208][ 95][113]=30604241434152606
[114209][ 95][114]=30604241434152624
[114210][ 95][115]=30604241434152626
[114211][ 95][116]=30604241434170404
[114212][ 95][117]=30604241434170406
[114213][ 95][118]=30604241434170424
[114214][ 95][119]=30604241434170426
[114215][ 95][120]=30604241434170604
[114216][ 95][121]=30604241434170606
[114217][ 95][122]=30604241434170624
[114218][ 95][123]=30604241434170626
[114219][ 95][124]=30604241434172404
[114220][ 95][125]=30604241434172406
[114221][ 95][126]=30604241434172424
[114222][ 95][127]=30604241434172426
[114223][ 95][128]=30604241434172604
[114224][ 95][129]=30604241434172606
[114225][ 95][130]=30604241434172624
[114226][ 95][131]=30604241434172626
[114227][ 95][132]=30604241434350404
[114228][ 95][133]=30604241434350406
[114229][ 95][134]=30604241434350424
[114230][ 95][135]=30604241434350426
[114231][ 95][136]=30604241434350604
[114232][ 95][137]=30604241434350606
[114233][ 95][138]=30604241434350624
[114234][ 95][139]=30604241434350626
[114235][ 95][140]=30604241434352404
[114236][ 95][141]=30604241434352406
[114237][ 95][142]=30604241434352424
[114238][ 95][143]=30604241434352426
[114239][ 95][144]=30604241434352604
[114240][ 95][145]=30604241434352606
[114241][ 95][146]=30604241434352624
[114242][ 95][147]=30604241434352626
[114243][ 95][148]=30604241434370404
[114244][ 95][149]=30604241434370406
[114245][ 95][150]=30604241434370424
[114246][ 95][151]=30604241434370426
[114247][ 95][152]=30604241434370604
[114248][ 95][153]=30604241434370606
[114249][ 95][154]=30604241434370624
[114250][ 95][155]=30604241434370626
[114251][ 95][156]=30604241434372404
[114252][ 95][157]=30604241434372406
[114253][ 95][158]=30604241434372424
[114254][ 95][159]=30604241434372426
[114255][ 95][160]=30604241434372604
[114256][ 95][161]=30604241434372606
[114257][ 95][162]=30604241434372624
[114258][ 95][163]=30604241434372626
[114259][ 95][164]=30604241436150404
[114260][ 95][165]=30604241436150406
[114261][ 95][166]=30604241436150424
[114262][ 95][167]=30604241436150426
[114263][ 95][168]=30604241436150604
[114264][ 95][169]=30604241436150606
[114265][ 95][170]=30604241436150624
[114266][ 95][171]=30604241436150626
[114267][ 95][172]=30604241436152404
[114268][ 95][173]=30604241436152406
[114269][ 95][174]=30604241436152424
[114270][ 95][175]=30604241436152426
[114271][ 95][176]=30604241436152604
[114272][ 95][177]=30604241436152606
[114273][ 95][178]=30604241436152624
[114274][ 95][179]=30604241436152626
[114275][ 95][180]=30604241436170404
[114276][ 95][181]=30604241436170406
[114277][ 95][182]=30604241436170424
[114278][ 95][183]=30604241436170426
[114279][ 95][184]=30604241436170604
[114280][ 95][185]=30604241436170606
[114281][ 95][186]=30604241436170624
[114282][ 95][187]=30604241436170626
[114283][ 95][188]=30604241436172404
[114284][ 95][189]=30604241436172406
[114285][ 95][190]=30604241436172424
[114286][ 95][191]=30604241436172426
[114287][ 95][192]=30604241436172604
[114288][ 95][193]=30604241436172606
[114289][ 95][194]=30604241436172624
[114290][ 95][195]=30604241436172626
[114291][ 95][196]=30604241436350404
[114292][ 95][197]=30604241436350406
[114293][ 95][198]=30604241436350424
[114294][ 95][199]=30604241436350426
[114295][ 95][200]=30604241436350604
[114296][ 95][201]=30604241436350606
[114297][ 95][202]=30604241436350624
[114298][ 95][203]=30604241436350626
[114299][ 95][204]=30604241436352404
[114300][ 95][205]=30604241436352406
[114301][ 95][206]=30604241436352424
[114302][ 95][207]=30604241436352426
[114303][ 95][208]=30604241436352604
[114304][ 95][209]=30604241436352606
[114305][ 95][210]=30604241436352624
[114306][ 95][211]=30604241436352626
[114307][ 95][212]=30604241436370404
[114308][ 95][213]=30604241436370406
[114309][ 95][214]=30604241436370424
[114310][ 95][215]=30604241436370426
[114311][ 95][216]=30604241436370604
[114312][ 95][217]=30604241436370606
[114313][ 95][218]=30604241436370624
[114314][ 95][219]=30604241436370626
[114315][ 95][220]=30604241436372404
[114316][ 95][221]=30604241436372406
[114317][ 95][222]=30604241436372424
[114318][ 95][223]=30604241436372426
[114319][ 95][224]=30604241436372604
[114320][ 95][225]=30604241436372606
[114321][ 95][226]=30604241436372624
[114322][ 95][227]=30604241436372626
[115396][ 96][100]=30604241434150405
[115397][ 96][101]=30604241434150407
[115398][ 96][102]=30604241434150425
[115399][ 96][103]=30604241434150427
[115400][ 96][104]=30604241434150605
[115401][ 96][105]=30604241434150607
[115402][ 96][106]=30604241434150625
[115403][ 96][107]=30604241434150627
[115404][ 96][108]=30604241434152405
[115405][ 96][109]=30604241434152407
[115406][ 96][110]=30604241434152425
[115407][ 96][111]=30604241434152427
[115408][ 96][112]=30604241434152605
[115409][ 96][113]=30604241434152607
[115410][ 96][114]=30604241434152625
[115411][ 96][115]=30604241434152627
[115412][ 96][116]=30604241434170405
[115413][ 96][117]=30604241434170407
[115414][ 96][118]=30604241434170425
[115415][ 96][119]=30604241434170427
[115416][ 96][120]=30604241434170605
[115417][ 96][121]=30604241434170607
[115418][ 96][122]=30604241434170625
[115419][ 96][123]=30604241434170627
[115420][ 96][124]=30604241434172405
[115421][ 96][125]=30604241434172407
[115422][ 96][126]=30604241434172425
[115423][ 96][127]=30604241434172427
[115424][ 96][128]=30604241434172605
[115425][ 96][129]=30604241434172607
[115426][ 96][130]=30604241434172625
[115427][ 96][131]=30604241434172627
[115428][ 96][132]=30604241434350405
[115429][ 96][133]=30604241434350407
[115430][ 96][134]=30604241434350425
[115431][ 96][135]=30604241434350427
[115432][ 96][136]=30604241434350605
[115433][ 96][137]=30604241434350607
[115434][ 96][138]=30604241434350625
[115435][ 96][139]=30604241434350627
[115436][ 96][140]=30604241434352405
[115437][ 96][141]=30604241434352407
[115438][ 96][142]=30604241434352425
[115439][ 96][143]=30604241434352427
[115440][ 96][144]=30604241434352605
[115441][ 96][145]=30604241434352607
[115442][ 96][146]=30604241434352625
[115443][ 96][147]=30604241434352627
[115444][ 96][148]=30604241434370405
[115445][ 96][149]=30604241434370407
[115446][ 96][150]=30604241434370425
