[363903][303][  0]=30604241514062604
[404757][337][ 20]=30604241514360414
[404758][337][ 21]=30604241514360416
[404759][337][ 22]=30604241514360434
[404760][337][ 23]=30604241514360436
[404761][337][ 24]=30604241514360614
[404762][337][ 25]=30604241514360616
[404763][337][ 26]=30604241514360634
[404764][337][ 27]=30604241514360636
[404765][337][ 28]=30604241514362414
[404766][337][ 29]=30604241514362416
[404767][337][ 30]=30604241514362434
[404768][337][ 31]=30604241514362436
[404769][337][ 32]=30604241514362614
[404770][337][ 33]=30604241514362616
[404771][337][ 34]=30604241514362634
[404772][337][ 35]=30604241514362636
[404773][337][ 36]=30604241516140414
[404774][337][ 37]=30604241516140416
[404775][337][ 38]=30604241516140434
[404776][337][ 39]=30604241516140436
[404777][337][ 40]=30604241516140614
[404778][337][ 41]=30604241516140616
[404779][337][ 42]=30604241516140634
[404780][337][ 43]=30604241516140636
[404781][337][ 44]=30604241516142414
[404782][337][ 45]=30604241516142416
[404783][337][ 46]=30604241516142434
[404784][337][ 47]=30604241516142436
[404785][337][ 48]=30604241516142614
[404786][337][ 49]=30604241516142616
[404787][337][ 50]=30604241516142634
[404788][337][ 51]=30604241516142636
[404789][337][ 52]=30604241516160414
[404790][337][ 53]=30604241516160416
[404791][337][ 54]=30604241516160434
[404792][337][ 55]=30604241516160436
[404793][337][ 56]=30604241516160614
[404794][337][ 57]=30604241516160616
[404795][337][ 58]=30604241516160634
[404796][337][ 59]=30604241516160636
[404797][337][ 60]=30604241516162414
[404798][337][ 61]=30604241516162416
[404799][337][ 62]=30604241516162434
[404800][337][ 63]=30604241516162436
[404801][337][ 64]=30604241516162614
[404802][337][ 65]=30604241516162616
[404803][337][ 66]=30604241516162634
[404804][337][ 67]=30604241516162636
[404805][337][ 68]=30604241516340414
[404806][337][ 69]=30604241516340416
[404807][337][ 70]=30604241516340434
[404808][337][ 71]=30604241516340436
[404809][337][ 72]=30604241516340614
[404810][337][ 73]=30604241516340616
[404811][337][ 74]=30604241516340634
[404812][337][ 75]=30604241516340636
[404813][337][ 76]=30604241516342414
[404814][337][ 77]=30604241516342416
[404815][337][ 78]=30604241516342434
[404816][337][ 79]=30604241516342436
[404817][337][ 80]=30604241516342614
[404818][337][ 81]=30604241516342616
[404819][337][ 82]=30604241516342634
[404820][337][ 83]=30604241516342636
[404821][337][ 84]=30604241516360414
[404822][337][ 85]=30604241516360416
[404823][337][ 86]=30604241516360434
[404824][337][ 87]=30604241516360436
[404825][337][ 88]=30604241516360614
[404826][337][ 89]=30604241516360616
[404827][337][ 90]=30604241516360634
[404828][337][ 91]=30604241516360636
[404829][337][ 92]=30604241516362414
[404830][337][ 93]=30604241516362416
[404831][337][ 94]=30604241516362434
[404832][337][ 95]=30604241516362436
[404833][337][ 96]=30604241516362614
[404834][337][ 97]=30604241516362616
[404835][337][ 98]=30604241516362634
[404836][337][ 99]=30604241516362636
[405938][338][  0]=30604241514162615
[405939][338][  1]=30604241514162617
[405940][338][  2]=30604241514162635
[405941][338][  3]=30604241514162637
[405942][338][  4]=30604241514340415
[405943][338][  5]=30604241514340417
[405944][338][  6]=30604241514340435
[405945][338][  7]=30604241514340437
[405946][338][  8]=30604241514340615
[405947][338][  9]=30604241514340617
[405948][338][ 10]=30604241514340635
[405949][338][ 11]=30604241514340637
[405950][338][ 12]=30604241514342415
[405951][338][ 13]=30604241514342417
[405952][338][ 14]=30604241514342435
[405953][338][ 15]=30604241514342437
[405954][338][ 16]=30604241514342615
[405955][338][ 17]=30604241514342617
[405956][338][ 18]=30604241514342635
[405957][338][ 19]=30604241514342637
[405958][338][ 20]=30604241514360415
[405959][338][ 21]=30604241514360417
[405960][338][ 22]=30604241514360435
[405961][338][ 23]=30604241514360437
[405962][338][ 24]=30604241514360615
[405963][338][ 25]=30604241514360617
[405964][338][ 26]=30604241514360635
[405965][338][ 27]=30604241514360637
[405966][338][ 28]=30604241514362415
[405967][338][ 29]=30604241514362417
[405968][338][ 30]=30604241514362435
[405969][338][ 31]=30604241514362437
[405970][338][ 32]=30604241514362615
[405971][338][ 33]=30604241514362617
[405972][338][ 34]=30604241514362635
[405973][338][ 35]=30604241514362637
[405974][338][ 36]=30604241516140415
[405975][338][ 37]=30604241516140417
[405976][338][ 38]=30604241516140435
[405977][338][ 39]=30604241516140437
[405978][338][ 40]=30604241516140615
[405979][338][ 41]=30604241516140617
[405980][338][ 42]=30604241516140635
[405981][338][ 43]=30604241516140637
[405982][338][ 44]=30604241516142415
[405983][338][ 45]=30604241516142417
[405984][338][ 46]=30604241516142435
[405985][338][ 47]=30604241516142437
[405986][338][ 48]=30604241516142615
[405987][338][ 49]=30604241516142617
[405988][338][ 50]=30604241516142635
[405989][338][ 51]=30604241516142637
[405990][338][ 52]=30604241516160415
[405991][338][ 53]=30604241516160417
[405992][338][ 54]=30604241516160435
[405993][338][ 55]=30604241516160437
[405994][338][ 56]=30604241516160615
[405995][338][ 57]=30604241516160617
[405996][338][ 58]=30604241516160635
[405997][338][ 59]=30604241516160637
[405998][338][ 60]=30604241516162415
[405999][338][ 61]=30604241516162417
[406000][338][ 62]=30604241516162435
[406001][338][ 63]=30604241516162437
[406002][338][ 64]=30604241516162615
[406003][338][ 65]=30604241516162617
[406004][338][ 66]=30604241516162635
[406005][338][ 67]=30604241516162637
[406006][338][ 68]=30604241516340415
[406007][338][ 69]=30604241516340417
[406008][338][ 70]=30604241516340435
[406009][338][ 71]=30604241516340437
[406010][338][ 72]=30604241516340615
[406011][338][ 73]=30604241516340617
[406012][338][ 74]=30604241516340635
[406013][338][ 75]=30604241516340637
[406014][338][ 76]=30604241516342415
[406015][338][ 77]=30604241516342417
[406016][338][ 78]=30604241516342435
[406017][338][ 79]=30604241516342437
[406018][338][ 80]=30604241516342615
[406019][338][ 81]=30604241516342617
[406020][338][ 82]=30604241516342635
[406021][338][ 83]=30604241516342637
[406022][338][ 84]=30604241516360415
[406023][338][ 85]=30604241516360417
[406024][338][ 86]=30604241516360435
[406025][338][ 87]=30604241516360437
[406026][338][ 88]=30604241516360615
[406027][338][ 89]=30604241516360617
[406028][338][ 90]=30604241516360635
[406029][338][ 91]=30604241516360637
[406030][338][ 92]=30604241516362415
[406031][338][ 93]=30604241516362417
[406032][338][ 94]=30604241516362435
[406033][338][ 95]=30604241516362437
[406034][338][ 96]=30604241516362615
[406035][338][ 97]=30604241516362617
[406036][338][ 98]=30604241516362635
[406037][338][ 99]=30604241516362637
[407139][339][  0]=30604241514162704
[407140][339][  1]=30604241514162706
[407141][339][  2]=30604241514162724
[407142][339][  3]=30604241514162726
[407143][339][  4]=30604241514340504
[407144][339][  5]=30604241514340506
[407145][339][  6]=30604241514340524
[407146][339][  7]=30604241514340526
[407147][339][  8]=30604241514340704
[407148][339][  9]=30604241514340706
[407149][339][ 10]=30604241514340724
[407150][339][ 11]=30604241514340726
[407151][339][ 12]=30604241514342504
[407152][339][ 13]=30604241514342506
[407153][339][ 14]=30604241514342524
[407154][339][ 15]=30604241514342526
[407155][339][ 16]=30604241514342704
[407156][339][ 17]=30604241514342706
[407157][339][ 18]=30604241514342724
[407158][339][ 19]=30604241514342726
[407159][339][ 20]=30604241514360504
[407160][339][ 21]=30604241514360506
[407161][339][ 22]=30604241514360524
[407162][339][ 23]=30604241514360526
[407163][339][ 24]=30604241514360704
[407164][339][ 25]=30604241514360706
[407165][339][ 26]=30604241514360724
[407166][339][ 27]=30604241514360726
[407167][339][ 28]=30604241514362504
[407168][339][ 29]=30604241514362506
[407169][339][ 30]=30604241514362524
[407170][339][ 31]=30604241514362526
[407171][339][ 32]=30604241514362704
[407172][339][ 33]=30604241514362706
[407173][339][ 34]=30604241514362724
[407174][339][ 35]=30604241514362726
[407175][339][ 36]=30604241516140504
[407176][339][ 37]=30604241516140506
[407177][339][ 38]=30604241516140524
[407178][339][ 39]=30604241516140526
[407179][339][ 40]=30604241516140704
[407180][339][ 41]=30604241516140706
[407181][339][ 42]=30604241516140724
[407182][339][ 43]=30604241516140726
[407183][339][ 44]=30604241516142504
[407184][339][ 45]=30604241516142506
[407185][339][ 46]=30604241516142524
[407186][339][ 47]=30604241516142526
[407187][339][ 48]=30604241516142704
[407188][339][ 49]=30604241516142706
[407189][339][ 50]=30604241516142724
[407190][339][ 51]=30604241516142726
[407191][339][ 52]=30604241516160504
[407192][339][ 53]=30604241516160506
[407193][339][ 54]=30604241516160524
[407194][339][ 55]=30604241516160526
[407195][339][ 56]=30604241516160704
[407196][339][ 57]=30604241516160706
[407197][339][ 58]=30604241516160724
[407198][339][ 59]=30604241516160726
[407199][339][ 60]=30604241516162504
[407200][339][ 61]=30604241516162506
[407201][339][ 62]=30604241516162524
[407202][339][ 63]=30604241516162526
[407203][339][ 64]=30604241516162704
[407204][339][ 65]=30604241516162706
[407205][339][ 66]=30604241516162724
[407206][339][ 67]=30604241516162726
[407207][339][ 68]=30604241516340504
[407208][339][ 69]=30604241516340506
[407209][339][ 70]=30604241516340524
[407210][339][ 71]=30604241516340526
[407211][339][ 72]=30604241516340704
[407212][339][ 73]=30604241516340706
[407213][339][ 74]=30604241516340724
[407214][339][ 75]=30604241516340726
[407215][339][ 76]=30604241516342504
[407216][339][ 77]=30604241516342506
[407217][339][ 78]=30604241516342524
[407218][339][ 79]=30604241516342526
[407219][339][ 80]=30604241516342704
[407220][339][ 81]=30604241516342706
[407221][339][ 82]=30604241516342724
[407222][339][ 83]=30604241516342726
[407223][339][ 84]=30604241516360504
[407224][339][ 85]=30604241516360506
[407225][339][ 86]=30604241516360524
[407226][339][ 87]=30604241516360526
[407227][339][ 88]=30604241516360704
[407228][339][ 89]=30604241516360706
[407229][339][ 90]=30604241516360724
[407230][339][ 91]=30604241516360726
[407231][339][ 92]=30604241516362504
[407232][339][ 93]=30604241516362506
[407233][339][ 94]=30604241516362524
[407234][339][ 95]=30604241516362526
[407235][339][ 96]=30604241516362704
[407236][339][ 97]=30604241516362706
[407237][339][ 98]=30604241516362724
[407238][339][ 99]=30604241516362726
[408340][340][  0]=30604241514162705
[408341][340][  1]=30604241514162707
[408342][340][  2]=30604241514162725
[408343][340][  3]=30604241514162727
[408344][340][  4]=30604241514340505
[408345][340][  5]=30604241514340507
[408346][340][  6]=30604241514340525
[408347][340][  7]=30604241514340527
[408348][340][  8]=30604241514340705
[408349][340][  9]=30604241514340707
[408350][340][ 10]=30604241514340725
[408351][340][ 11]=30604241514340727
[408352][340][ 12]=30604241514342505
[408353][340][ 13]=30604241514342507
[408354][340][ 14]=30604241514342525
[408355][340][ 15]=30604241514342527
[408356][340][ 16]=30604241514342705
[408357][340][ 17]=30604241514342707
[408358][340][ 18]=30604241514342725
[408359][340][ 19]=30604241514342727
[408360][340][ 20]=30604241514360505
[408361][340][ 21]=30604241514360507
[408362][340][ 22]=30604241514360525
[408363][340][ 23]=30604241514360527
[408364][340][ 24]=30604241514360705
[408365][340][ 25]=30604241514360707
[408366][340][ 26]=30604241514360725
[408367][340][ 27]=30604241514360727
[408368][340][ 28]=30604241514362505
[408369][340][ 29]=30604241514362507
[408370][340][ 30]=30604241514362525
[408371][340][ 31]=30604241514362527
[408372][340][ 32]=30604241514362705
[408373][340][ 33]=30604241514362707
[408374][340][ 34]=30604241514362725
[408375][340][ 35]=30604241514362727
[408376][340][ 36]=30604241516140505
[408377][340][ 37]=30604241516140507
[408378][340][ 38]=30604241516140525
[408379][340][ 39]=30604241516140527
[408380][340][ 40]=30604241516140705
[408381][340][ 41]=30604241516140707
[408382][340][ 42]=30604241516140725
[408383][340][ 43]=30604241516140727
[408384][340][ 44]=30604241516142505
[408385][340][ 45]=30604241516142507
[408386][340][ 46]=30604241516142525
[408387][340][ 47]=30604241516142527
[408388][340][ 48]=30604241516142705
[408389][340][ 49]=30604241516142707
[408390][340][ 50]=30604241516142725
[408391][340][ 51]=30604241516142727
[408392][340][ 52]=30604241516160505
[408393][340][ 53]=30604241516160507
[408394][340][ 54]=30604241516160525
[408395][340][ 55]=30604241516160527
[408396][340][ 56]=30604241516160705
[408397][340][ 57]=30604241516160707
[408398][340][ 58]=30604241516160725
[408399][340][ 59]=30604241516160727
[408400][340][ 60]=30604241516162505
[408401][340][ 61]=30604241516162507
[408402][340][ 62]=30604241516162525
[408403][340][ 63]=30604241516162527
[408404][340][ 64]=30604241516162705
[408405][340][ 65]=30604241516162707
[408406][340][ 66]=30604241516162725
[408407][340][ 67]=30604241516162727
[408408][340][ 68]=30604241516340505
[408409][340][ 69]=30604241516340507
[408410][340][ 70]=30604241516340525
[408411][340][ 71]=30604241516340527
[408412][340][ 72]=30604241516340705
[408413][340][ 73]=30604241516340707
[408414][340][ 74]=30604241516340725
[408415][340][ 75]=30604241516340727
[408416][340][ 76]=30604241516342505
[408417][340][ 77]=30604241516342507
[408418][340][ 78]=30604241516342525
[408419][340][ 79]=30604241516342527
[408420][340][ 80]=30604241516342705
[408421][340][ 81]=30604241516342707
[408422][340][ 82]=30604241516342725
[408423][340][ 83]=30604241516342727
[408424][340][ 84]=30604241516360505
[408425][340][ 85]=30604241516360507
[408426][340][ 86]=30604241516360525
[408427][340][ 87]=30604241516360527
[408428][340][ 88]=30604241516360705
[408429][340][ 89]=30604241516360707
[408430][340][ 90]=30604241516360725
[408431][340][ 91]=30604241516360727
[408432][340][ 92]=30604241516362505
[408433][340][ 93]=30604241516362507
[408434][340][ 94]=30604241516362525
[408435][340][ 95]=30604241516362527
[408436][340][ 96]=30604241516362705
[408437][340][ 97]=30604241516362707
[408438][340][ 98]=30604241516362725
[408439][340][ 99]=30604241516362727
[409541][341][  0]=30604241514162714
[409542][341][  1]=30604241514162716
[409543][341][  2]=30604241514162734
[409544][341][  3]=30604241514162736
[409545][341][  4]=30604241514340514
[409546][341][  5]=30604241514340516
[409547][341][  6]=30604241514340534
[409548][341][  7]=30604241514340536
[409549][341][  8]=30604241514340714
[409550][341][  9]=30604241514340716
[409551][341][ 10]=30604241514340734
[409552][341][ 11]=30604241514340736
[409553][341][ 12]=30604241514342514
[409554][341][ 13]=30604241514342516
[409555][341][ 14]=30604241514342534
[409556][341][ 15]=30604241514342536
[409557][341][ 16]=30604241514342714
[409558][341][ 17]=30604241514342716
[409559][341][ 18]=30604241514342734
[409560][341][ 19]=30604241514342736
[409561][341][ 20]=30604241514360514
[409562][341][ 21]=30604241514360516
[409563][341][ 22]=30604241514360534
[409564][341][ 23]=30604241514360536
[409565][341][ 24]=30604241514360714
[409566][341][ 25]=30604241514360716
[409567][341][ 26]=30604241514360734
[409568][341][ 27]=30604241514360736
[409569][341][ 28]=30604241514362514
[409570][341][ 29]=30604241514362516
[409571][341][ 30]=30604241514362534
[409572][341][ 31]=30604241514362536
[409573][341][ 32]=30604241514362714
[409574][341][ 33]=30604241514362716
[409575][341][ 34]=30604241514362734
[409576][341][ 35]=30604241514362736
[409577][341][ 36]=30604241516140514
[409578][341][ 37]=30604241516140516
[409579][341][ 38]=30604241516140534
[409580][341][ 39]=30604241516140536
[409581][341][ 40]=30604241516140714
[409582][341][ 41]=30604241516140716
[409583][341][ 42]=30604241516140734
[409584][341][ 43]=30604241516140736
[409585][341][ 44]=30604241516142514
[409586][341][ 45]=30604241516142516
[409587][341][ 46]=30604241516142534
[409588][341][ 47]=30604241516142536
[409589][341][ 48]=30604241516142714
[409590][341][ 49]=30604241516142716
[409591][341][ 50]=30604241516142734
[409592][341][ 51]=30604241516142736
[409593][341][ 52]=30604241516160514
[409594][341][ 53]=30604241516160516
[409595][341][ 54]=30604241516160534
[409596][341][ 55]=30604241516160536
